ab -n 100000 -c 100 -s 999 http://localhost:18080/

4 WORKERS

web_workers,worker-1,1,1,1,1,1,31,2580,3823,,0,,0,1,0,1,UP,1,1,0,2,1,142,18,1,1,3,1,,4,,2,1,,1,L4OK,,0,0,29,0,0,0,0,,,,29,0,0,,,,,1,,,158659,1,14251,172912,,,,Layer4 check passed,,2,3,4,,,,192.168.122.171:80,,http,,,,,,,,0,31,0,,,0,,269669,1,14643,284124,0,0,0,1,2,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-2,1,1,1,2,1,30,2494,3698,,0,,0,1,0,1,UP,1,1,0,3,1,132,34,1,1,3,2,,4,,2,1,,2,L4OK,,0,0,28,0,0,0,0,,,,28,0,0,,,,,1,,,164672,1,15264,179939,,,,Layer4 check passed,,2,3,4,,,,192.168.122.203:80,,http,,,,,,,,0,30,0,,,0,,271404,7,27443,286002,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-3,1,1,1,2,1,29,2408,3573,,0,,0,1,0,1,UP,1,1,0,2,1,226,67,1,1,3,3,,3,,2,0,,1,L4OK,,0,0,27,0,0,0,0,,,,27,0,0,,,,,5,,,176585,1,15159,191745,,,,Layer4 check passed,,2,3,4,,,,192.168.122.125:80,,http,,,,,,,,0,29,0,,,0,,290698,1,26730,304829,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-4,1,1,1,2,1,29,2408,3500,,0,,0,0,0,0,UP,1,1,0,0,0,397,100,1,1,3,4,,3,,2,1,,2,L4OK,,0,0,28,0,0,0,0,,,,28,0,0,,,,,1,,,196606,1,15105,211712,,,,Layer4 check passed,,2,3,4,,,,192.168.122.19:80,,http,,,,,,,,0,29,0,,,0,,294674,1,27752,308535,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-5,0,1,1,3,1,25,2064,3000,,0,,0,0,0,0,UP,1,1,0,1,1,344,151,1,1,3,5,,2,,2,1,,1,L4OK,,0,0,24,0,0,0,0,,,,24,0,0,,,,,0,,,210859,130,17304,228294,,,,Layer4 check passed,,2,3,4,,,,192.168.122.250:80,,http,,,,,,,,0,25,0,,,0,,292727,3103,38785,307062,0,0,0,1,4,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-6,0,1,1,2,1,23,1892,2750,,0,,0,0,0,0,UP,1,1,0,0,0,311,186,1,1,3,6,,2,,2,1,,2,L4OK,,0,0,22,0,0,0,0,,,,22,0,0,,,,,0,,,219270,1,15382,234654,,,,Layer4 check passed,,2,3,4,,,,192.168.122.66:80,,http,,,,,,,,0,23,0,,,0,,281873,1,27885,295862,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,BACKEND,49,96,59,100,52424,220,13846,20344,0,0,,0,3,0,3,UP,6,6,0,,0,488,9,,1,3,0,,18,,1,0,,100,,,,0,158,0,0,3,0,,,,161,0,0,0,0,0,0,310,,,182418,20,15072,197511,,,,,,,,,,,,,,http,leastconn,,,,,,,0,167,0,0,0,,,294674,3103,38785,308535,0,,,,,6,0,0,0,,,,,,,,,,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,167,167,22278,17869,0,0,

ab -n 5 -c 5 -s 999 http://localhost:18080/

